epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.283158,4.201284,0.608250,6.77
2,4.188702,4.170717,0.908250,4.84
3,4.169628,4.160411,0.967250,4.84
4,4.162304,4.159007,0.971250,4.83
5,4.158236,4.155497,0.981250,4.84
6,4.155528,4.156103,0.988750,4.83
7,4.153054,4.153191,0.992500,4.85
8,4.151578,4.154521,0.992750,4.85
9,4.150263,4.156029,0.981750,4.83
10,4.149660,4.155324,0.986250,4.82
11,4.148167,4.153807,0.995250,4.84
12,4.146881,4.152543,0.987500,4.83
13,4.146700,4.154105,0.988750,4.83
14,4.145765,4.154729,0.990750,4.83
15,4.145356,4.153791,0.989750,4.84
16,4.143913,4.153463,0.992500,4.82
17,4.143330,4.154752,0.993250,4.82
18,4.142845,4.153555,0.989250,4.82
19,4.142136,4.155021,0.975250,4.82
20,4.141398,4.153843,0.998500,4.81
21,4.140338,4.154985,0.988000,4.82
22,4.140457,4.155380,0.994750,4.81
23,4.139023,4.152676,0.995250,4.81
24,4.138549,4.153692,0.991500,4.81
25,4.138138,4.153096,0.990500,4.81
26,4.137020,4.153805,0.991250,4.81
27,4.136375,4.154582,0.995250,4.81
28,4.136127,4.153198,0.994750,4.81
29,4.135663,4.155370,0.988750,4.81
30,4.134713,4.153107,0.999000,4.81
