layer,head_0,head_1,head_2,head_3,head_4,head_5
0,2.7611944675445557,3.374056816101074,3.3201839923858643,3.7453298568725586,3.3657126426696777,3.094738006591797
1,3.574808120727539,1.6591320037841797,2.594670534133911,3.6530685424804688,3.4548842906951904,3.5704731941223145
2,3.7296459674835205,3.7422473430633545,3.166353702545166,3.7081587314605713,3.7127575874328613,3.6849751472473145
3,3.0736708641052246,2.813059091567993,2.582390069961548,2.754319429397583,3.6114797592163086,3.5894670486450195
4,2.973665952682495,2.779452085494995,3.2548444271087646,3.217083215713501,2.4520041942596436,3.296980381011963
5,2.7388577461242676,2.328786849975586,2.8673934936523438,1.685368299484253,2.8514156341552734,2.6869492530822754
