layer,head_0,head_1,head_2,head_3,head_4,head_5
0,0.7926308512687683,0.6257035136222839,0.6329144239425659,0.458087295293808,0.6305149793624878,0.6995528936386108
1,0.4873163402080536,0.9116189479827881,0.7305886745452881,0.44834622740745544,0.5485550761222839,0.47458741068840027
2,0.4164617657661438,0.4151459336280823,0.6491310596466064,0.4236100912094116,0.4422183036804199,0.452959269285202
3,0.6182552576065063,0.6944217681884766,0.7836459279060364,0.7537464499473572,0.4837191700935364,0.487537145614624
4,0.6814848780632019,0.6467209458351135,0.6039566397666931,0.6551143527030945,0.7854970693588257,0.5559009909629822
5,0.714419424533844,0.8055871725082397,0.707302987575531,0.8724929690361023,0.6960510611534119,0.7023826837539673
