epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,5.559232,6.862263,0.000000,18.14
2,7.405287,6.055801,0.000169,17.52
3,6.060156,5.609314,0.000000,17.51
4,5.696446,5.589816,0.000000,17.50
5,5.805711,5.669705,0.000230,17.50
6,5.818770,5.659973,0.003605,17.49
7,5.591364,5.740566,0.009634,17.46
8,5.531115,5.742501,0.006765,17.49
9,5.690738,nan,0.005553,17.48
10,5.744803,nan,0.008238,7.60
11,5.529665,nan,0.010355,7.56
12,nan,nan,0.010355,7.54
13,nan,nan,0.010355,7.55
14,nan,nan,0.010355,7.56
15,nan,nan,0.010355,7.56
16,nan,nan,0.010355,7.56
17,nan,nan,0.010355,7.57
18,nan,nan,0.010355,7.56
19,nan,nan,0.010355,7.56
20,nan,nan,0.010355,7.56
21,nan,nan,0.010355,7.56
22,nan,nan,0.010355,7.57
23,nan,nan,0.010355,7.56
24,nan,nan,0.010355,7.56
25,nan,nan,0.010355,7.56
26,nan,nan,0.010355,7.56
27,nan,nan,0.010355,7.57
28,nan,nan,0.010355,7.56
29,nan,nan,0.010355,7.56
30,nan,nan,0.010355,7.56
31,nan,nan,0.010355,7.55
32,nan,nan,0.010355,7.55
33,nan,nan,0.010355,7.55
34,nan,nan,0.010355,7.54
35,nan,nan,0.010355,7.54
36,nan,nan,0.010355,7.56
37,nan,nan,0.010355,7.56
38,nan,nan,0.010355,7.57
39,nan,nan,0.010355,7.56
40,nan,nan,0.010355,7.57
41,nan,nan,0.010355,7.57
42,nan,nan,0.010355,7.56
43,nan,nan,0.010355,7.58
44,nan,nan,0.010355,7.57
45,nan,nan,0.010355,7.57
46,nan,nan,0.010355,7.57
47,nan,nan,0.010355,7.57
48,nan,nan,0.010355,7.57
49,nan,nan,0.010355,7.58
50,nan,nan,0.010355,7.57
