layer,head_0,head_1,head_2,head_3,head_4,head_5
0,5.836864471435547,5.639045715332031,5.632338047027588,5.692734241485596,5.600844383239746,5.760740756988525
1,4.46224308013916,3.4982786178588867,3.308483839035034,3.1929728984832764,4.117269992828369,5.376411437988281
2,5.163176536560059,5.220963954925537,5.216484546661377,3.305229425430298,5.110915660858154,5.025826930999756
3,5.7490129470825195,5.417250156402588,5.3649773597717285,5.063584327697754,5.141034126281738,4.961234092712402
4,4.869614124298096,3.485758066177368,5.31404447555542,5.242250442504883,5.283082008361816,5.043471336364746
5,4.888703346252441,4.715285778045654,5.312466621398926,5.216335296630859,5.177961826324463,4.81816291809082
