epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.951654,4.635424,0.000000,5.63
2,4.537906,4.434680,0.000000,5.00
3,4.418528,4.371532,0.000000,4.97
4,4.371478,4.334466,0.000000,4.96
5,4.348477,4.318306,0.003500,4.95
6,4.335488,4.304773,0.012000,4.95
7,4.324734,4.294270,0.032500,4.94
8,4.318461,4.289350,0.043000,4.94
9,4.313929,4.284980,0.047500,4.95
10,4.310881,4.282205,0.066000,4.95
11,4.308467,4.280209,0.053000,4.95
12,4.306036,4.278036,0.076500,4.94
13,4.304497,4.276317,0.067000,4.94
14,4.302736,4.274339,0.090000,4.94
15,4.301435,4.273115,0.084500,4.94
16,4.300237,4.272379,0.084500,4.93
17,4.299409,4.271378,0.088000,4.93
18,4.298595,4.270192,0.097000,4.93
19,4.297905,4.269877,0.111500,4.94
20,4.296803,4.269157,0.106000,4.93
21,4.296039,4.268117,0.082000,4.94
22,4.295857,4.267606,0.100500,4.94
23,4.295153,4.267211,0.090000,4.94
24,4.294814,4.266634,0.085000,4.93
25,4.294395,4.266350,0.097500,4.94
26,4.293939,4.266183,0.099000,4.94
27,4.293508,4.266214,0.107000,4.94
28,4.292996,4.264968,0.095000,4.94
29,4.292214,4.264693,0.101000,4.94
30,4.291988,4.264601,0.100500,4.94
