epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,0.396947,0.339446,0.515230,26.00
2,0.338830,0.336816,0.514880,25.69
3,0.339567,0.342344,0.508074,25.68
4,0.343567,0.338147,0.514152,25.67
5,0.339152,0.337094,0.514820,25.66
6,0.339914,0.337398,0.513752,25.66
7,0.338316,0.335926,0.515569,25.66
8,0.340838,0.341852,0.507655,25.65
9,0.341175,0.339298,0.512555,25.66
10,0.341474,0.337822,0.512475,25.65
11,0.341263,0.339654,0.510319,25.65
12,0.340397,0.336655,0.513663,25.66
13,0.338358,0.336879,0.514112,25.65
14,0.339440,0.336825,0.513044,25.66
15,0.337757,0.336282,0.513842,25.65
16,0.338876,0.337643,0.511896,25.66
17,0.339494,0.337535,0.512665,25.65
18,0.338711,0.339363,0.508453,25.66
19,0.338821,0.335326,0.515329,25.65
20,0.338103,0.335653,0.514661,25.66
21,0.338289,0.336663,0.514062,25.65
22,0.337700,0.334645,0.515778,25.66
23,0.336451,0.335476,0.514182,25.65
24,0.338351,0.334792,0.515399,25.65
25,0.338784,0.338100,0.511826,25.65
26,0.338979,0.336537,0.514251,25.65
27,0.337672,0.335939,0.513593,25.65
28,0.337142,0.333981,0.517445,25.65
29,0.336629,0.334975,0.515060,25.65
30,0.336032,0.333942,0.517665,25.65
31,0.335517,0.333138,0.518852,25.66
32,0.336164,0.333011,0.518523,25.65
33,0.336985,0.337321,0.512016,25.66
34,0.338368,0.335806,0.514521,25.64
35,0.337578,0.333796,0.517675,25.65
36,0.337651,0.334741,0.516697,25.65
37,0.337932,0.334148,0.517036,25.66
38,0.336159,0.332935,0.518333,25.64
39,0.334950,0.333667,0.517435,25.65
40,0.338745,0.335675,0.514431,25.65
41,0.337250,0.335443,0.514970,25.65
42,0.339344,0.334836,0.515968,25.65
43,0.337267,0.335075,0.515449,25.66
44,0.337275,0.333629,0.518104,25.65
45,0.335423,0.333327,0.518194,25.65
46,0.336150,0.334779,0.517006,25.65
47,0.336962,0.333575,0.518244,25.65
48,0.336441,0.334467,0.517006,25.66
49,0.336334,0.332743,0.519810,25.65
50,0.335658,0.333156,0.518593,25.66
