epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.275199,4.152299,0.300000,6.20
2,4.147217,4.142100,0.301500,4.68
3,4.140361,4.133020,0.327250,4.67
4,4.130983,4.127056,0.404000,4.67
5,4.126567,4.124858,0.431000,4.67
6,4.123811,4.123475,0.438750,4.67
7,4.122282,4.122193,0.458750,4.66
8,4.121041,4.121388,0.443750,4.67
9,4.119687,4.122476,0.411250,4.67
10,4.117498,4.117119,0.459000,4.67
11,4.114956,4.114726,0.465500,4.68
12,4.112938,4.113398,0.460500,4.68
13,4.111867,4.113207,0.466000,4.67
14,4.111093,4.112592,0.459000,4.67
15,4.110351,4.120984,0.377500,4.67
16,4.109821,4.112520,0.440500,4.67
17,4.109492,4.109984,0.483250,4.68
18,4.109043,4.112035,0.491500,4.65
19,4.108649,4.111174,0.474250,4.66
20,4.108322,4.110963,0.478500,4.67
21,4.108134,4.112509,0.461500,4.67
22,4.107620,4.111070,0.464000,4.67
23,4.107403,4.111372,0.456250,4.67
24,4.107151,4.109561,0.485750,4.67
25,4.107066,4.108156,0.494500,4.67
26,4.106828,4.107644,0.497500,4.66
27,4.106518,4.108483,0.500000,4.66
28,4.106432,4.108407,0.479250,4.66
29,4.106187,4.107732,0.488500,4.66
30,4.105995,4.108119,0.497500,4.67
31,4.105859,4.107730,0.499750,4.65
32,4.105815,4.107696,0.491250,4.66
33,4.105682,4.106183,0.499250,4.66
34,4.105498,4.107355,0.502500,4.66
35,4.105214,4.108957,0.467250,4.66
36,4.105160,4.108188,0.487250,4.66
37,4.105043,4.107530,0.485250,4.66
38,4.104927,4.107257,0.492000,4.66
39,4.104892,4.109997,0.458000,4.67
40,4.104654,4.107511,0.495000,4.66
41,4.104586,4.106013,0.511500,4.67
42,4.104487,4.107079,0.497500,4.66
43,4.104286,4.105711,0.508750,4.66
44,4.104168,4.106190,0.500500,4.66
45,4.104166,4.105955,0.507000,4.66
46,4.103994,4.105926,0.508000,4.65
47,4.104024,4.105470,0.510250,4.66
48,4.103788,4.106153,0.504000,4.65
49,4.103785,4.106212,0.503250,4.66
50,4.103719,4.105758,0.502500,4.66
