epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.428189,4.300059,0.115000,4.99
2,4.288190,4.285763,0.156500,4.63
3,4.274230,4.288589,0.201000,4.62
4,4.270880,4.297604,0.149500,4.62
5,4.269584,4.291294,0.155000,4.62
6,4.267525,4.321725,0.153500,4.62
7,4.271024,4.310023,0.167500,4.62
8,4.273052,4.309678,0.144500,4.62
9,4.272233,4.314259,0.165500,4.61
10,4.273124,4.319425,0.119500,4.61
11,4.276528,4.344902,0.142500,4.61
12,4.277645,4.330172,0.163500,4.61
13,4.275561,4.314987,0.158500,4.62
14,4.279487,4.319610,0.212000,4.61
15,4.280034,4.345082,0.166500,4.62
16,4.279405,4.330087,0.166500,4.61
17,4.281863,4.347596,0.207000,4.61
18,4.294952,4.348162,0.262000,4.61
19,4.288142,4.358654,0.205500,4.61
20,4.288163,4.349672,0.221500,4.61
21,4.287170,4.349300,0.223500,4.61
22,4.287217,4.355683,0.210500,4.61
23,4.287138,4.347784,0.195000,4.61
24,4.299082,4.371142,0.236500,4.61
25,4.308386,4.364676,0.169000,4.61
26,4.298132,4.367153,0.127500,4.60
27,4.304003,4.368981,0.098000,4.61
28,4.315716,4.375615,0.064500,4.62
29,4.318314,4.391829,0.078000,4.61
30,4.312564,4.370451,0.087500,4.61
